file_name,class_id,confidence,point1_x,point1_y,point2_x,point2_y,point3_x,point3_y,point4_x,point4_y
144316693.png,6.0,0.91259533,1115.0440673828125,74.63921356201172,1365.34228515625,74.63921356201172,1365.34228515625,292.36090087890625,1115.0440673828125,292.36090087890625
144316693.png,9.0,0.66810614,1115.073974609375,74.06011962890625,1364.870849609375,74.06011962890625,1364.870849609375,291.900634765625,1115.073974609375,291.900634765625
163017168.png,27.0,0.95614475,754.1832275390625,169.559326171875,991.8524780273438,169.559326171875,991.8524780273438,421.1946716308594,754.1832275390625,421.1946716308594
130250827.png,28.0,0.7698468,1136.2071533203125,136.32156372070312,1404.7664794921875,136.32156372070312,1404.7664794921875,415.21197509765625,1136.2071533203125,415.21197509765625
130250827.png,26.0,0.6303325,1135.869873046875,136.40945434570312,1404.275390625,136.40945434570312,1404.275390625,415.81781005859375,1135.869873046875,415.81781005859375
131515855.png,31.0,0.9646819,772.6129760742188,127.00611877441406,1017.9219360351562,127.00611877441406,1017.9219360351562,367.493896484375,772.6129760742188,367.493896484375
122109586.png,33.0,0.96490955,892.5084228515625,470.73724365234375,1162.024169921875,470.73724365234375,1162.024169921875,743.1756591796875,892.5084228515625,743.1756591796875
122109586.png,13.0,0.451275,1402.234375,1009.4901123046875,1646.854248046875,1009.4901123046875,1646.854248046875,1080.0,1402.234375,1080.0
140832660.png,33.0,0.96316385,819.7664794921875,186.5361785888672,1072.830322265625,186.5361785888672,1072.830322265625,443.53851318359375,819.7664794921875,443.53851318359375
140832660.png,6.0,0.9423761,1172.97314453125,176.5550994873047,1438.287109375,176.5550994873047,1438.287109375,408.10052490234375,1172.97314453125,408.10052490234375
140832660.png,22.0,0.8311526,432.3998107910156,214.9698944091797,642.2979736328125,214.9698944091797,642.2979736328125,438.767822265625,432.3998107910156,438.767822265625
140832660.png,22.0,0.77508664,431.6346435546875,133.75892639160156,643.1265869140625,133.75892639160156,643.1265869140625,438.8826599121094,431.6346435546875,438.8826599121094
083140506.png,22.0,0.96723205,928.3837280273438,132.26065063476562,1141.135986328125,132.26065063476562,1141.135986328125,362.0012512207031,928.3837280273438,362.0012512207031
110007112.png,33.0,0.96536213,929.3951416015625,636.3132934570312,1210.53173828125,636.3132934570312,1210.53173828125,928.5208740234375,929.3951416015625,928.5208740234375
164433909.png,20.0,0.917143,389.32177734375,256.55169677734375,642.1287231445312,256.55169677734375,642.1287231445312,501.22021484375,389.32177734375,501.22021484375
164433909.png,0.0,0.50068635,1366.42919921875,1003.487548828125,1607.948486328125,1003.487548828125,1607.948486328125,1080.0,1366.42919921875,1080.0
125922167.png,28.0,0.7895608,1165.444091796875,135.7393341064453,1439.20068359375,135.7393341064453,1439.20068359375,416.1303405761719,1165.444091796875,416.1303405761719
132259626.png,0.0,0.8014312,1095.5048828125,64.47159576416016,1344.222412109375,64.47159576416016,1344.222412109375,316.41455078125,1095.5048828125,316.41455078125
132259626.png,2.0,0.79424727,1096.502685546875,64.73719024658203,1344.4853515625,64.73719024658203,1344.4853515625,317.14111328125,1096.502685546875,317.14111328125
132259626.png,12.0,0.4662776,1095.8170166015625,64.71851348876953,1344.640869140625,64.71851348876953,1344.640869140625,317.2809753417969,1095.8170166015625,317.2809753417969
111652153.png,24.0,0.9731003,1140.5284423828125,96.33792114257812,1365.878173828125,96.33792114257812,1365.878173828125,362.6688537597656,1140.5284423828125,362.6688537597656
152742877.png,30.0,0.9511883,382.96405029296875,311.7119140625,635.0968017578125,311.7119140625,635.0968017578125,554.1874389648438,382.96405029296875,554.1874389648438
135442921.png,23.0,0.83611,413.79034423828125,230.336669921875,634.7344970703125,230.336669921875,634.7344970703125,468.4827575683594,413.79034423828125,468.4827575683594
135442921.png,11.0,0.49192983,413.9773864746094,230.82290649414062,635.010009765625,230.82290649414062,635.010009765625,467.009765625,413.9773864746094,467.009765625
134119349.png,21.0,0.96435666,1126.7447509765625,57.10212707519531,1398.7081298828125,57.10212707519531,1398.7081298828125,344.4964599609375,1126.7447509765625,344.4964599609375
071722808.png,13.0,0.9318222,1095.959228515625,188.1339569091797,1349.620849609375,188.1339569091797,1349.620849609375,415.36883544921875,1095.959228515625,415.36883544921875
161544056.png,22.0,0.96059346,1163.703857421875,151.29067993164062,1429.02587890625,151.29067993164062,1429.02587890625,411.98681640625,1163.703857421875,411.98681640625
161544056.png,28.0,0.86554164,670.4596557617188,0.0,911.7564697265625,0.0,911.7564697265625,212.30030822753906,670.4596557617188,212.30030822753906
161544056.png,0.0,0.8177681,1437.2781982421875,715.3222045898438,1741.05908203125,715.3222045898438,1741.05908203125,979.8067016601562,1437.2781982421875,979.8067016601562
161544056.png,24.0,0.6571572,1448.1004638671875,526.9446411132812,1742.396484375,526.9446411132812,1742.396484375,981.567626953125,1448.1004638671875,981.567626953125
180955279.png,10.0,0.9673702,883.9139404296875,638.669189453125,1177.3369140625,638.669189453125,1177.3369140625,915.6856689453125,883.9139404296875,915.6856689453125
142308548.png,12.0,0.71507,778.7435302734375,129.35324096679688,998.99560546875,129.35324096679688,998.99560546875,357.76019287109375,778.7435302734375,357.76019287109375
142308548.png,23.0,0.6290279,779.2300415039062,129.37948608398438,999.8992309570312,129.37948608398438,999.8992309570312,357.96990966796875,779.2300415039062,357.96990966796875
151431587.png,28.0,0.9527057,706.630126953125,17.381103515625,950.5765380859375,17.381103515625,950.5765380859375,276.327392578125,706.630126953125,276.327392578125
120803135.png,5.0,0.9658667,1126.27392578125,74.29806518554688,1388.423828125,74.29806518554688,1388.423828125,308.1012268066406,1126.27392578125,308.1012268066406
120803135.png,8.0,0.91051805,688.0867309570312,64.66106414794922,942.9047241210938,64.66106414794922,942.9047241210938,316.2294921875,688.0867309570312,316.2294921875
181315383.png,19.0,0.8216631,364.00286865234375,450.5514221191406,630.070556640625,450.5514221191406,630.070556640625,707.8763427734375,364.00286865234375,707.8763427734375
181315383.png,12.0,0.805157,364.0697326660156,450.04254150390625,630.3114624023438,450.04254150390625,630.3114624023438,709.0525512695312,364.0697326660156,709.0525512695312
181315383.png,15.0,0.6686004,363.1847839355469,450.0172119140625,629.5751953125,450.0172119140625,629.5751953125,707.2875366210938,363.1847839355469,707.2875366210938
113250734.png,26.0,0.9516151,1147.571044921875,178.57296752929688,1423.998291015625,178.57296752929688,1423.998291015625,459.789306640625,1147.571044921875,459.789306640625
113250734.png,1.0,0.5482681,663.9786987304688,0.0,910.5494384765625,0.0,910.5494384765625,199.02392578125,663.9786987304688,199.02392578125
113250734.png,19.0,0.45919937,664.3518676757812,0.0,910.7200927734375,0.0,910.7200927734375,198.44741821289062,664.3518676757812,198.44741821289062
142320543.png,12.0,0.96239483,736.8971557617188,0.0,1006.92041015625,0.0,1006.92041015625,270.0010070800781,736.8971557617188,270.0010070800781
