file_name,class_id,confidence,point1_x,point1_y,point2_x,point2_y,point3_x,point3_y,point4_x,point4_y
144316693.png,9.0,0.9623764,1113.9296875,73.51519775390625,1364.986572265625,73.51519775390625,1364.986572265625,292.02923583984375,1113.9296875,292.02923583984375
144316693.png,15.0,0.87404585,0.0,0.0,165.83462524414062,0.0,165.83462524414062,82.50741577148438,0.0,82.50741577148438
163017168.png,27.0,0.952272,753.66455078125,169.04795837402344,991.9081420898438,169.04795837402344,991.9081420898438,433.76361083984375,753.66455078125,433.76361083984375
163017168.png,15.0,0.8975495,0.0,0.0,106.96044158935547,0.0,106.96044158935547,82.02510070800781,0.0,82.02510070800781
130250827.png,26.0,0.96454394,1135.526611328125,135.32510375976562,1404.267822265625,135.32510375976562,1404.267822265625,423.28289794921875,1135.526611328125,423.28289794921875
130250827.png,15.0,0.46256065,0.0,0.0,168.63827514648438,0.0,168.63827514648438,81.7100830078125,0.0,81.7100830078125
131515855.png,31.0,0.96645945,771.7465209960938,126.03373718261719,1017.531005859375,126.03373718261719,1017.531005859375,372.9664306640625,771.7465209960938,372.9664306640625
131515855.png,15.0,0.881999,0.0,0.0,172.5884246826172,0.0,172.5884246826172,81.98600006103516,0.0,81.98600006103516
122109586.png,33.0,0.97328883,893.1776733398438,471.22412109375,1161.548828125,471.22412109375,1161.548828125,748.7297973632812,893.1776733398438,748.7297973632812
122109586.png,15.0,0.70712155,0.0,0.0,169.8266143798828,0.0,169.8266143798828,83.0357437133789,0.0,83.0357437133789
140832660.png,33.0,0.96288866,818.8531494140625,187.9449005126953,1072.486083984375,187.9449005126953,1072.486083984375,446.82452392578125,818.8531494140625,446.82452392578125
140832660.png,22.0,0.9623515,431.4282531738281,144.51260375976562,641.5093994140625,144.51260375976562,641.5093994140625,449.420166015625,431.4282531738281,449.420166015625
140832660.png,6.0,0.94616807,1176.785400390625,175.9987335205078,1437.657958984375,175.9987335205078,1437.657958984375,408.4399108886719,1176.785400390625,408.4399108886719
140832660.png,15.0,0.79910403,0.0,0.0,167.35379028320312,0.0,167.35379028320312,83.00782012939453,0.0,83.00782012939453
083140506.png,22.0,0.9677116,928.29638671875,132.20677185058594,1140.8031005859375,132.20677185058594,1140.8031005859375,368.35113525390625,928.29638671875,368.35113525390625
083140506.png,15.0,0.6702122,0.0,0.0,119.86882781982422,0.0,119.86882781982422,82.31119537353516,0.0,82.31119537353516
110007112.png,33.0,0.96317023,928.8352661132812,637.8131103515625,1209.953857421875,637.8131103515625,1209.953857421875,930.9021606445312,928.8352661132812,930.9021606445312
110007112.png,15.0,0.6184208,0.0,0.0,149.38619995117188,0.0,149.38619995117188,89.97356414794922,0.0,89.97356414794922
164433909.png,20.0,0.96269935,387.57861328125,259.809326171875,642.3777465820312,259.809326171875,642.3777465820312,500.4987487792969,387.57861328125,500.4987487792969
164433909.png,15.0,0.9026358,0.0,0.0,143.3957977294922,0.0,143.3957977294922,82.90345764160156,0.0,82.90345764160156
125922167.png,26.0,0.9378555,1164.7049560546875,137.24432373046875,1440.240234375,137.24432373046875,1440.240234375,420.4847717285156,1164.7049560546875,420.4847717285156
125922167.png,15.0,0.60180914,0.0,0.0,167.90838623046875,0.0,167.90838623046875,81.22500610351562,0.0,81.22500610351562
132259626.png,4.0,0.9607006,1095.1593017578125,66.21499633789062,1341.37548828125,66.21499633789062,1341.37548828125,324.3231201171875,1095.1593017578125,324.3231201171875
132259626.png,15.0,0.83797354,0.0,0.0,176.26072692871094,0.0,176.26072692871094,82.72563171386719,0.0,82.72563171386719
111652153.png,24.0,0.9595068,1140.9075927734375,97.81277465820312,1365.6480712890625,97.81277465820312,1365.6480712890625,365.6966552734375,1140.9075927734375,365.6966552734375
111652153.png,15.0,0.6101893,0.0,0.0,163.21133422851562,0.0,163.21133422851562,87.25225830078125,0.0,87.25225830078125
