file_name,class_id,confidence,point1_x,point1_y,point2_x,point2_y,point3_x,point3_y,point4_x,point4_y
144316693.png,9.0,0.92737144,1114.0687255859375,73.48947143554688,1364.33935546875,73.48947143554688,1364.33935546875,293.7607727050781,1114.0687255859375,293.7607727050781
163017168.png,27.0,0.8959894,755.3934936523438,168.05813598632812,993.353759765625,168.05813598632812,993.353759765625,436.11932373046875,755.3934936523438,436.11932373046875
130250827.png,26.0,0.9342715,1135.2025146484375,134.40724182128906,1405.7723388671875,134.40724182128906,1405.7723388671875,423.7597961425781,1135.2025146484375,423.7597961425781
131515855.png,31.0,0.9058295,771.2561645507812,128.13194274902344,1019.9020385742188,128.13194274902344,1019.9020385742188,376.1421203613281,771.2561645507812,376.1421203613281
122109586.png,33.0,0.9320948,893.3250732421875,470.19580078125,1161.99169921875,470.19580078125,1161.99169921875,754.6983032226562,893.3250732421875,754.6983032226562
140832660.png,33.0,0.8987879,817.9130859375,187.00131225585938,1073.4207763671875,187.00131225585938,1073.4207763671875,449.5587158203125,817.9130859375,449.5587158203125
083140506.png,22.0,0.9151256,928.5772705078125,130.8394317626953,1141.7537841796875,130.8394317626953,1141.7537841796875,371.4916076660156,928.5772705078125,371.4916076660156
110007112.png,33.0,0.90574497,930.5114135742188,637.9705200195312,1210.9886474609375,637.9705200195312,1210.9886474609375,936.111328125,930.5114135742188,936.111328125
164433909.png,20.0,0.8402292,387.4287414550781,258.7689514160156,643.116455078125,258.7689514160156,643.116455078125,499.9263610839844,387.4287414550781,499.9263610839844
164433909.png,13.0,0.45068467,389.2960510253906,258.3514709472656,646.1773681640625,258.3514709472656,646.1773681640625,500.6575927734375,389.2960510253906,500.6575927734375
125922167.png,26.0,0.84348327,1166.080078125,135.3947296142578,1441.0198974609375,135.3947296142578,1441.0198974609375,425.36920166015625,1166.080078125,425.36920166015625
132259626.png,4.0,0.746587,1096.82373046875,67.82637023925781,1345.2891845703125,67.82637023925781,1345.2891845703125,328.7874755859375,1096.82373046875,328.7874755859375
111652153.png,24.0,0.94594294,1140.2923583984375,95.67892456054688,1369.1070556640625,95.67892456054688,1369.1070556640625,368.087158203125,1140.2923583984375,368.087158203125
152742877.png,22.0,0.3191213,384.7584228515625,316.26202392578125,627.7080688476562,316.26202392578125,627.7080688476562,562.0298461914062,384.7584228515625,562.0298461914062
135442921.png,23.0,0.84772027,409.71771240234375,227.91477966308594,635.8753051757812,227.91477966308594,635.8753051757812,471.4584045410156,409.71771240234375,471.4584045410156
135442921.png,22.0,0.6014529,410.68798828125,227.8431396484375,637.212890625,227.8431396484375,637.212890625,470.2074279785156,410.68798828125,470.2074279785156
134119349.png,21.0,0.9616206,1127.52294921875,59.2899169921875,1404.8427734375,59.2899169921875,1404.8427734375,356.3372497558594,1127.52294921875,356.3372497558594
071722808.png,13.0,0.74494517,1097.090087890625,182.7608184814453,1350.1982421875,182.7608184814453,1350.1982421875,425.18646240234375,1097.090087890625,425.18646240234375
161544056.png,22.0,0.80881435,1189.1934814453125,151.37928771972656,1437.89892578125,151.37928771972656,1437.89892578125,415.95318603515625,1189.1934814453125,415.95318603515625
161544056.png,28.0,0.7578549,667.9901733398438,0.0,911.682861328125,0.0,911.682861328125,224.86570739746094,667.9901733398438,224.86570739746094
161544056.png,24.0,0.4434193,668.3663330078125,0.0,910.3663940429688,0.0,910.3663940429688,226.48939514160156,668.3663330078125,226.48939514160156
180955279.png,10.0,0.92528796,886.956298828125,638.3215942382812,1175.8795166015625,638.3215942382812,1175.8795166015625,909.8032836914062,886.956298828125,909.8032836914062
142308548.png,22.0,0.8452298,777.2450561523438,130.69747924804688,1001.9506225585938,130.69747924804688,1001.9506225585938,365.74749755859375,777.2450561523438,365.74749755859375
142308548.png,23.0,0.78890467,777.7384643554688,129.98849487304688,1000.8612670898438,129.98849487304688,1000.8612670898438,366.37152099609375,777.7384643554688,366.37152099609375
151431587.png,28.0,0.9298322,706.1002807617188,21.22931671142578,950.6661987304688,21.22931671142578,950.6661987304688,282.3710632324219,706.1002807617188,282.3710632324219
120803135.png,5.0,0.79978657,1126.3067626953125,76.49275207519531,1385.9364013671875,76.49275207519531,1385.9364013671875,312.0687561035156,1126.3067626953125,312.0687561035156
120803135.png,22.0,0.3810412,707.87890625,64.302978515625,948.7655639648438,64.302978515625,948.7655639648438,324.27569580078125,707.87890625,324.27569580078125
181315383.png,15.0,0.4919281,360.9085693359375,455.9116516113281,628.3356323242188,455.9116516113281,628.3356323242188,708.1007690429688,360.9085693359375,708.1007690429688
113250734.png,26.0,0.9590649,1147.6912841796875,179.0767364501953,1422.05029296875,179.0767364501953,1422.05029296875,470.5460205078125,1147.6912841796875,470.5460205078125
113250734.png,31.0,0.4900204,660.1373291015625,0.0,910.5781860351562,0.0,910.5781860351562,216.2185516357422,660.1373291015625,216.2185516357422
142320543.png,17.0,0.9534779,737.0275268554688,0.0,1008.38818359375,0.0,1008.38818359375,286.7490539550781,737.0275268554688,286.7490539550781
125216273.png,0.0,0.9621756,746.3577880859375,129.6118927001953,996.2107543945312,129.6118927001953,996.2107543945312,369.0738220214844,746.3577880859375,369.0738220214844
