file_name,class_id,confidence,point1_x,point1_y,point2_x,point2_y,point3_x,point3_y,point4_x,point4_y
163017168.png,27.0,0.9781025,754.9686279296875,167.11582946777344,995.0081787109375,167.11582946777344,995.0081787109375,436.59375,754.9686279296875,436.59375
130250827.png,26.0,0.9580886,1135.689453125,136.12289428710938,1404.304443359375,136.12289428710938,1404.304443359375,423.6951904296875,1135.689453125,423.6951904296875
131515855.png,31.0,0.97237056,771.937744140625,125.49435424804688,1018.34521484375,125.49435424804688,1018.34521484375,378.02886962890625,771.937744140625,378.02886962890625
122109586.png,29.0,0.94652295,894.5743408203125,471.81463623046875,1161.4232177734375,471.81463623046875,1161.4232177734375,762.5765380859375,894.5743408203125,762.5765380859375
122109586.png,33.0,0.57887787,894.5985717773438,471.6843566894531,1161.6728515625,471.6843566894531,1161.6728515625,763.1793823242188,894.5985717773438,763.1793823242188
140832660.png,33.0,0.97515976,819.7765502929688,187.18917846679688,1072.349853515625,187.18917846679688,1072.349853515625,452.3921813964844,819.7765502929688,452.3921813964844
140832660.png,22.0,0.81700814,431.2570495605469,144.0151824951172,642.6241455078125,144.0151824951172,642.6241455078125,453.6490173339844,431.2570495605469,453.6490173339844
140832660.png,20.0,0.70136505,1181.08056640625,176.38018798828125,1437.4515380859375,176.38018798828125,1437.4515380859375,409.72991943359375,1181.08056640625,409.72991943359375
140832660.png,12.0,0.5087444,1179.34033203125,176.73019409179688,1434.781982421875,176.73019409179688,1434.781982421875,408.2897644042969,1179.34033203125,408.2897644042969
083140506.png,22.0,0.9728704,927.2401123046875,132.7556610107422,1145.3233642578125,132.7556610107422,1145.3233642578125,367.8507385253906,927.2401123046875,367.8507385253906
110007112.png,33.0,0.9224792,928.5816650390625,636.7076416015625,1209.74951171875,636.7076416015625,1209.74951171875,941.4586181640625,928.5816650390625,941.4586181640625
164433909.png,20.0,0.9618226,387.84796142578125,259.86212158203125,643.0191650390625,259.86212158203125,643.0191650390625,499.9776306152344,387.84796142578125,499.9776306152344
