file_name,class_id,confidence,point1_x,point1_y,point2_x,point2_y,point3_x,point3_y,point4_x,point4_y
144316693.png,9.0,0.94356585,1113.1380615234375,73.9734878540039,1364.1448974609375,73.9734878540039,1364.1448974609375,292.7631530761719,1113.1380615234375,292.7631530761719
144316693.png,31.0,0.87734985,1113.842041015625,74.315185546875,1364.69580078125,74.315185546875,1364.69580078125,295.2175598144531,1113.842041015625,295.2175598144531
144316693.png,15.0,0.34057084,0.0,0.0,186.70640563964844,0.0,186.70640563964844,80.90184020996094,0.0,80.90184020996094
163017168.png,27.0,0.95503837,755.025146484375,168.1142578125,989.461669921875,168.1142578125,989.461669921875,431.00592041015625,755.025146484375,431.00592041015625
163017168.png,15.0,0.256369,0.044368743896484375,0.0,180.31698608398438,0.0,180.31698608398438,82.24493408203125,0.044368743896484375,82.24493408203125
130250827.png,26.0,0.9621125,1135.6168212890625,135.06637573242188,1404.971923828125,135.06637573242188,1404.971923828125,423.6595458984375,1135.6168212890625,423.6595458984375
131515855.png,31.0,0.96803933,771.4954833984375,126.624755859375,1018.036376953125,126.624755859375,1018.036376953125,373.7744140625,771.4954833984375,373.7744140625
122109586.png,33.0,0.9679721,894.2431640625,471.02178955078125,1161.1007080078125,471.02178955078125,1161.1007080078125,753.2913208007812,894.2431640625,753.2913208007812
122109586.png,15.0,0.287141,0.0,0.0,184.7357940673828,0.0,184.7357940673828,85.07539367675781,0.0,85.07539367675781
140832660.png,33.0,0.97202533,818.4398803710938,187.57521057128906,1073.600341796875,187.57521057128906,1073.600341796875,448.27801513671875,818.4398803710938,448.27801513671875
140832660.png,6.0,0.9452763,1177.3515625,176.5177001953125,1437.67138671875,176.5177001953125,1437.67138671875,409.9787292480469,1177.3515625,409.9787292480469
140832660.png,22.0,0.9240238,430.4630126953125,149.09776306152344,639.9100341796875,149.09776306152344,639.9100341796875,453.64801025390625,430.4630126953125,453.64801025390625
083140506.png,22.0,0.96923536,930.378662109375,131.68524169921875,1143.478271484375,131.68524169921875,1143.478271484375,369.30035400390625,930.378662109375,369.30035400390625
110007112.png,33.0,0.9729329,929.0621337890625,637.093505859375,1210.1583251953125,637.093505859375,1210.1583251953125,936.2338256835938,929.0621337890625,936.2338256835938
164433909.png,20.0,0.95796615,388.2633361816406,259.3218078613281,642.257568359375,259.3218078613281,642.257568359375,499.50787353515625,388.2633361816406,499.50787353515625
164433909.png,31.0,0.3915668,388.1485595703125,259.096435546875,643.0430297851562,259.096435546875,643.0430297851562,500.2591552734375,388.1485595703125,500.2591552734375
125922167.png,26.0,0.93063647,1165.302001953125,134.99554443359375,1439.18115234375,134.99554443359375,1439.18115234375,420.263916015625,1165.302001953125,420.263916015625
132259626.png,4.0,0.9616601,1094.718994140625,67.26107025146484,1342.88720703125,67.26107025146484,1342.88720703125,325.4943542480469,1094.718994140625,325.4943542480469
132259626.png,15.0,0.64380944,0.026401519775390625,0.0,172.12681579589844,0.0,172.12681579589844,84.10691833496094,0.026401519775390625,84.10691833496094
111652153.png,24.0,0.9754843,1141.8380126953125,97.52650451660156,1367.946533203125,97.52650451660156,1367.946533203125,365.92218017578125,1141.8380126953125,365.92218017578125
152742877.png,30.0,0.95407176,383.0323181152344,311.8548889160156,634.4408569335938,311.8548889160156,634.4408569335938,555.95166015625,383.0323181152344,555.95166015625
