file_name,class_id,confidence,point1_x,point1_y,point2_x,point2_y,point3_x,point3_y,point4_x,point4_y
144316693.png,9.0,0.981431,1114.10546875,74.27403259277344,1364.00341796875,74.27403259277344,1364.00341796875,291.8090515136719,1114.10546875,291.8090515136719
163017168.png,27.0,0.8633091,754.9562377929688,166.03404235839844,994.6431884765625,166.03404235839844,994.6431884765625,433.6754150390625,754.9562377929688,433.6754150390625
130250827.png,26.0,0.8683504,1136.83203125,135.08006286621094,1404.685302734375,135.08006286621094,1404.685302734375,421.78729248046875,1136.83203125,421.78729248046875
130250827.png,7.0,0.36932886,1137.7144775390625,135.45533752441406,1405.986083984375,135.45533752441406,1405.986083984375,421.35076904296875,1137.7144775390625,421.35076904296875
131515855.png,31.0,0.95851564,771.5297241210938,126.95697021484375,1017.9175415039062,126.95697021484375,1017.9175415039062,372.12152099609375,771.5297241210938,372.12152099609375
122109586.png,33.0,0.84096724,895.2559814453125,471.68115234375,1160.717529296875,471.68115234375,1160.717529296875,750.049560546875,895.2559814453125,750.049560546875
140832660.png,33.0,0.8686108,819.6271362304688,189.06381225585938,1072.566162109375,189.06381225585938,1072.566162109375,445.1678466796875,819.6271362304688,445.1678466796875
140832660.png,22.0,0.58789665,431.9127502441406,159.28518676757812,638.6220703125,159.28518676757812,638.6220703125,449.60894775390625,431.9127502441406,449.60894775390625
140832660.png,20.0,0.46578804,1174.6444091796875,175.3861083984375,1436.8485107421875,175.3861083984375,1436.8485107421875,410.85504150390625,1174.6444091796875,410.85504150390625
140832660.png,6.0,0.41663992,1178.4268798828125,176.34210205078125,1438.0045166015625,176.34210205078125,1438.0045166015625,411.51123046875,1178.4268798828125,411.51123046875
083140506.png,22.0,0.86706907,928.1612548828125,132.18955993652344,1142.90380859375,132.18955993652344,1142.90380859375,369.2718200683594,928.1612548828125,369.2718200683594
110007112.png,33.0,0.9025627,929.27197265625,637.6015625,1209.468994140625,637.6015625,1209.468994140625,931.9344482421875,929.27197265625,931.9344482421875
164433909.png,20.0,0.80127746,389.109375,260.86016845703125,643.4408569335938,260.86016845703125,643.4408569335938,499.54058837890625,389.109375,499.54058837890625
125922167.png,26.0,0.87987787,1164.350830078125,138.4961395263672,1438.502197265625,138.4961395263672,1438.502197265625,424.7076416015625,1164.350830078125,424.7076416015625
132259626.png,4.0,0.86003345,1096.5341796875,65.1093978881836,1344.2462158203125,65.1093978881836,1344.2462158203125,327.1408386230469,1096.5341796875,327.1408386230469
111652153.png,24.0,0.9818286,1142.815185546875,97.51335144042969,1371.59375,97.51335144042969,1371.59375,365.81158447265625,1142.815185546875,365.81158447265625
152742877.png,30.0,0.6408808,382.705078125,312.8221740722656,634.489013671875,312.8221740722656,634.489013671875,556.9072265625,382.705078125,556.9072265625
135442921.png,23.0,0.75656205,412.68072509765625,229.04953002929688,634.6543579101562,229.04953002929688,634.6543579101562,472.4937744140625,412.68072509765625,472.4937744140625
134119349.png,21.0,0.93484455,1126.848388671875,56.68061828613281,1403.216064453125,56.68061828613281,1403.216064453125,353.53790283203125,1126.848388671875,353.53790283203125
071722808.png,13.0,0.9557268,1095.497802734375,183.6588134765625,1349.8663330078125,183.6588134765625,1349.8663330078125,418.4569091796875,1095.497802734375,418.4569091796875
161544056.png,28.0,0.9445036,670.0492553710938,0.0,911.805908203125,0.0,911.805908203125,219.70449829101562,670.0492553710938,219.70449829101562
