file_name,class_id,confidence,point1_x,point1_y,point2_x,point2_y,point3_x,point3_y,point4_x,point4_y
144316693.png,9.0,0.94050485,1113.1806640625,73.49455261230469,1364.1640625,73.49455261230469,1364.1640625,292.60760498046875,1113.1806640625,292.60760498046875
144316693.png,31.0,0.7516268,1113.89599609375,74.66902160644531,1363.7081298828125,74.66902160644531,1363.7081298828125,294.6903991699219,1113.89599609375,294.6903991699219
163017168.png,27.0,0.9574925,755.2491455078125,167.71348571777344,990.3279418945312,167.71348571777344,990.3279418945312,430.62738037109375,755.2491455078125,430.62738037109375
130250827.png,26.0,0.9750852,1136.462890625,134.5934295654297,1404.348388671875,134.5934295654297,1404.348388671875,423.6590881347656,1136.462890625,423.6590881347656
131515855.png,31.0,0.9696565,772.2974853515625,126.6634521484375,1017.507568359375,126.6634521484375,1017.507568359375,373.3961181640625,772.2974853515625,373.3961181640625
122109586.png,33.0,0.9698905,894.253662109375,470.9327087402344,1161.8033447265625,470.9327087402344,1161.8033447265625,751.68359375,894.253662109375,751.68359375
122109586.png,15.0,0.4108754,0.208648681640625,0.0,242.65957641601562,0.0,242.65957641601562,86.14874267578125,0.208648681640625,86.14874267578125
140832660.png,33.0,0.9714803,818.3607177734375,186.8690643310547,1073.737548828125,186.8690643310547,1073.737548828125,447.78521728515625,818.3607177734375,447.78521728515625
140832660.png,6.0,0.8983748,1176.5650634765625,176.71751403808594,1437.1981201171875,176.71751403808594,1437.1981201171875,409.33642578125,1176.5650634765625,409.33642578125
140832660.png,22.0,0.8325478,429.2646789550781,151.30165100097656,643.9022827148438,151.30165100097656,643.9022827148438,454.59564208984375,429.2646789550781,454.59564208984375
140832660.png,24.0,0.3899333,430.4654846191406,149.65707397460938,645.4495849609375,149.65707397460938,645.4495849609375,454.530517578125,430.4654846191406,454.530517578125
140832660.png,19.0,0.37185887,1175.751708984375,175.25949096679688,1436.83837890625,175.25949096679688,1436.83837890625,408.8829345703125,1175.751708984375,408.8829345703125
