file_name,class_id,confidence,point1_x,point1_y,point2_x,point2_y,point3_x,point3_y,point4_x,point4_y
144316693.png,31.0,0.7868434,1114.00439453125,75.50782012939453,1365.39208984375,75.50782012939453,1365.39208984375,296.45166015625,1114.00439453125,296.45166015625
144316693.png,9.0,0.5042948,1114.57275390625,74.590576171875,1364.26025390625,74.590576171875,1364.26025390625,294.9679870605469,1114.57275390625,294.9679870605469
144316693.png,6.0,0.3351773,1114.214111328125,75.1128158569336,1364.962890625,75.1128158569336,1364.962890625,296.5540771484375,1114.214111328125,296.5540771484375
144316693.png,19.0,0.25741225,1114.6435546875,70.23092651367188,1364.849853515625,70.23092651367188,1364.849853515625,293.7545166015625,1114.6435546875,293.7545166015625
163017168.png,27.0,0.8410087,755.7946166992188,168.37339782714844,988.7373046875,168.37339782714844,988.7373046875,427.52215576171875,755.7946166992188,427.52215576171875
163017168.png,22.0,0.47595024,755.58251953125,169.0264434814453,993.686279296875,169.0264434814453,993.686279296875,434.11431884765625,755.58251953125,434.11431884765625
130250827.png,7.0,0.9313483,1136.5478515625,134.5779571533203,1404.0185546875,134.5779571533203,1404.0185546875,424.329345703125,1136.5478515625,424.329345703125
130250827.png,26.0,0.39718553,1136.6654052734375,134.84710693359375,1404.6187744140625,134.84710693359375,1404.6187744140625,422.9416809082031,1136.6654052734375,422.9416809082031
131515855.png,31.0,0.97128713,771.8931884765625,126.4764404296875,1018.6505126953125,126.4764404296875,1018.6505126953125,374.75042724609375,771.8931884765625,374.75042724609375
122109586.png,33.0,0.8851497,893.3897094726562,471.4320373535156,1161.1953125,471.4320373535156,1161.1953125,756.3282470703125,893.3897094726562,756.3282470703125
140832660.png,22.0,0.8138977,425.54461669921875,148.89537048339844,637.8541259765625,148.89537048339844,637.8541259765625,453.3056945800781,425.54461669921875,453.3056945800781
140832660.png,33.0,0.7536101,819.7635498046875,187.62506103515625,1072.9822998046875,187.62506103515625,1072.9822998046875,450.84130859375,819.7635498046875,450.84130859375
140832660.png,6.0,0.677514,1180.20751953125,176.9058837890625,1435.55078125,176.9058837890625,1435.55078125,412.50836181640625,1180.20751953125,412.50836181640625
140832660.png,19.0,0.60217196,1180.1640625,175.68008422851562,1436.881591796875,175.68008422851562,1436.881591796875,412.730712890625,1180.1640625,412.730712890625
083140506.png,22.0,0.96127385,928.2800903320312,132.97279357910156,1142.500244140625,132.97279357910156,1142.500244140625,367.81591796875,928.2800903320312,367.81591796875
110007112.png,33.0,0.8724754,928.7576293945312,636.8253173828125,1210.41748046875,636.8253173828125,1210.41748046875,937.958740234375,928.7576293945312,937.958740234375
164433909.png,20.0,0.92071956,388.9206848144531,258.01739501953125,642.375244140625,258.01739501953125,642.375244140625,499.7780456542969,388.9206848144531,499.7780456542969
164433909.png,31.0,0.5757811,388.8720703125,260.22650146484375,643.396240234375,260.22650146484375,643.396240234375,500.5388488769531,388.8720703125,500.5388488769531
125922167.png,7.0,0.9572143,1165.2718505859375,137.4680938720703,1440.5771484375,137.4680938720703,1440.5771484375,427.3180847167969,1165.2718505859375,427.3180847167969
125922167.png,26.0,0.8545944,1165.311767578125,138.01126098632812,1440.778564453125,138.01126098632812,1440.778564453125,425.21209716796875,1165.311767578125,425.21209716796875
132259626.png,4.0,0.96653426,1094.7802734375,68.01068115234375,1343.2353515625,68.01068115234375,1343.2353515625,323.2257080078125,1094.7802734375,323.2257080078125
111652153.png,24.0,0.9730875,1142.1280517578125,96.93667602539062,1368.55517578125,96.93667602539062,1368.55517578125,364.81201171875,1142.1280517578125,364.81201171875
152742877.png,30.0,0.9568515,384.5334777832031,311.170654296875,633.7633056640625,311.170654296875,633.7633056640625,555.714599609375,384.5334777832031,555.714599609375
135442921.png,5.0,0.3033543,0.07343673706054688,596.73828125,122.02095794677734,596.73828125,122.02095794677734,845.0673828125,0.07343673706054688,845.0673828125
135442921.png,23.0,0.27860913,410.77386474609375,227.90399169921875,635.5138549804688,227.90399169921875,635.5138549804688,470.2517395019531,410.77386474609375,470.2517395019531
134119349.png,21.0,0.97860384,1127.287841796875,56.844635009765625,1401.9180908203125,56.844635009765625,1401.9180908203125,352.69805908203125,1127.287841796875,352.69805908203125
071722808.png,13.0,0.9593794,1096.679931640625,185.64271545410156,1349.287841796875,185.64271545410156,1349.287841796875,421.9193115234375,1096.679931640625,421.9193115234375
161544056.png,28.0,0.9667186,668.728759765625,0.0,913.4869995117188,0.0,913.4869995117188,221.20266723632812,668.728759765625,221.20266723632812
161544056.png,24.0,0.8992747,1195.128173828125,155.4071502685547,1438.678466796875,155.4071502685547,1438.678466796875,417.54522705078125,1195.128173828125,417.54522705078125
161544056.png,27.0,0.6157722,1471.7830810546875,643.6856079101562,1740.685546875,643.6856079101562,1740.685546875,979.86474609375,1471.7830810546875,979.86474609375
161544056.png,24.0,0.4726312,1469.898681640625,712.017333984375,1741.2315673828125,712.017333984375,1741.2315673828125,988.248779296875,1469.898681640625,988.248779296875
180955279.png,10.0,0.9696974,885.4517211914062,639.2064208984375,1176.258056640625,639.2064208984375,1176.258056640625,909.519775390625,885.4517211914062,909.519775390625
142308548.png,22.0,0.8847029,779.8789672851562,129.81614685058594,999.57568359375,129.81614685058594,999.57568359375,366.9692687988281,779.8789672851562,366.9692687988281
142308548.png,1.0,0.59711015,0.015140533447265625,598.6235961914062,110.72782897949219,598.6235961914062,110.72782897949219,834.492919921875,0.015140533447265625,834.492919921875
142308548.png,4.0,0.41911548,779.0689697265625,130.65097045898438,999.45166015625,130.65097045898438,999.45166015625,363.5256042480469,779.0689697265625,363.5256042480469
151431587.png,28.0,0.9537189,706.428466796875,20.148101806640625,949.556884765625,20.148101806640625,949.556884765625,281.2325439453125,706.428466796875,281.2325439453125
120803135.png,5.0,0.95444626,1125.5574951171875,75.67691802978516,1386.7850341796875,75.67691802978516,1386.7850341796875,308.3073425292969,1125.5574951171875,308.3073425292969
120803135.png,22.0,0.91340876,697.9765625,64.41153717041016,948.822021484375,64.41153717041016,948.822021484375,328.44659423828125,697.9765625,328.44659423828125
120803135.png,4.0,0.32057098,691.4934692382812,66.86688232421875,937.6072998046875,66.86688232421875,937.6072998046875,323.138916015625,691.4934692382812,323.138916015625
181315383.png,5.0,0.9135548,364.5484619140625,454.29803466796875,630.0125732421875,454.29803466796875,630.0125732421875,711.4231567382812,364.5484619140625,711.4231567382812
113250734.png,26.0,0.9680072,1147.48828125,179.7861785888672,1421.7191162109375,179.7861785888672,1421.7191162109375,469.7080993652344,1147.48828125,469.7080993652344
113250734.png,32.0,0.9096157,662.5482177734375,0.0,912.9080200195312,0.0,912.9080200195312,199.61810302734375,662.5482177734375,199.61810302734375
142320543.png,17.0,0.61542803,735.3812255859375,0.0,1005.837158203125,0.0,1005.837158203125,279.710693359375,735.3812255859375,279.710693359375
142320543.png,7.0,0.54844534,735.8834228515625,0.0,1009.293701171875,0.0,1009.293701171875,284.927001953125,735.8834228515625,284.927001953125
142320543.png,1.0,0.48983186,0.02153778076171875,596.1026000976562,136.30796813964844,596.1026000976562,136.30796813964844,839.7784423828125,0.02153778076171875,839.7784423828125
125216273.png,5.0,0.89322394,746.5623779296875,129.3727264404297,995.1578979492188,129.3727264404297,995.1578979492188,368.5663146972656,746.5623779296875,368.5663146972656
